NOMBRE,FECHA NACIMIENTO,PIERNA,LUGAR NACIMIENTO,POSICIÓN,MINUTOS JUGADOS,PARTIDOS JUGADOS,LIGA,EQUIPO,OPONENTES SUPERADOS POR 90,BALONES ATRAPADOS,PARADAS REALIZADAS,TIROS SALVADOS,OPONENTES SUPERADOS POR PARADA,TOTAL TIROS ENFRENTADOS,VALOR AÑADIDO PARADAS,SAQUES PUERTA EXITOSOS,OPONENTES SUPERADOS POR SAQUE,OPORTUNIDADES NEUTRALIZADAS,TOQUES DEFENSIVOS ÁREA PROPIA,DUELOS TERRESTRES GANADOS,DUELOS TERRESTRES PERDIDOS,DUELOS AÉREOS GANADOS,DUELOS AÉREOS PERDIDOS,INTERCEPCIONES,BLOQUEOS,RECUPERACIONES BALONES SUELTOS,DESPEJES CABEZA,TOQUES DEFENSIVOS PRIMER TERCIO,RECUPERACIONES PRIMER TERCIO,NÚMERO PRESIONES,TOQUES DEFENSIVOS SIN POSESIÓN,TOQUES TRANSICIÓN DEFENSIVA,RECUPERACIONES SIN POSESIÓN,RECUPERACIONES TRANSICIÓN DEFENSIVA,RECUPERACIONES EN ÚLTIMO TERCIO,VALOR AÑADIDO BLOQUEOS,RECUPERACIONES COMO CENTRAL,RECUPERACIONES COMO LATERAL DERECHO,RECUPERACIONES COMO LATERAL IZQUIERDO,VALOR INTERCEPCIONES EQUIPO,PASES DESDE PRIMER TERCIO,TOQUES DEFENSIVOS EN DUELOS,DUELOS DEFENSIVOS GANADOS,TOQUES DEFENSIVOS CARRIL CENTRAL,OPONENTES SUPERADOS/90,DEFENSORES SUPERADOS POR 90,OPONENTES SUPERADOS POR REGATE,REGATES EXITOSOS,OPONENTES SUPERADOS AL RECIBIR,NÚMERO OPONENTES SUPERADOS AL RECIBIR,TOQUES EN ÚLTIMO TERCIO,TOQUES OFENSIVOS ÁREA RIVAL,TOQUES EN POSESIÓN,TOQUES TRANSICIÓN OFENSIVA,DISPONIBILIDAD EN ÁREA,TOQUES PROTEGIENDO BALÓN,OPONENTES SUPERADOS EN POSESIÓN POR 90,OPONENTES SUPERADOS CONTRAATAQUE POR 90,DISTANCIA REGATE HACIA PORTERÍA,DISTANCIA CONDUCCIÓN HACIA PORTERÍA,TOTAL OPONENTES SUPERADOS,OPONENTES SUPERADOS PASE BAJO,OPONENTES SUPERADOS PASE DIAGONAL,OPONENTES SUPERADOS PASE ELEVADO,OPONENTES SUPERADOS PASE AÉREO CORTO,OPONENTES SUPERADOS DESDE TERCIO MEDIO,OPONENTES SUPERADOS HACIA ÚLTIMO TERCIO,TIROS A PORTERÍA,TIROS FUERA,TIROS BLOQUEADOS,TIROS EXITOSOS,TIROS LARGA DISTANCIA,TIROS MEDIA DISTANCIA,TIROS CORTA DISTANCIA,REMATES CABEZA,TIROS UNO CONTRA UNO,PENALTIS TIRADOS,TIROS LIBRES DIRECTOS,TIROS DENTRO ÁREA,TIROS DESDE ÚLTIMO TERCIO,XG POR TIROS,XG TIROS LEJANOS,XG TIROS MEDIA DISTANCIA,XG TIROS CERCANOS,XG REMATES CABEZA,XG PENALTIS,GOLES POR 90,GOLES TIRO LARGA DISTANCIA,GOLES TIRO MEDIA DISTANCIA,GOLES TIRO CORTA DISTANCIA,GOLES CABEZA,GOLES UNO CONTRA UNO,GOLES PENALTI,GOLES TIRO LIBRE,GOLES PUERTA VACÍA,GOLES DENTRO ÁREA,GOLES DESDE ÚLTIMO TERCIO,GOLES DESDE CARRIL CENTRAL,GOLES EN POSESIÓN POR 90,GOLES CONTRAATAQUE POR 90,GOLES JUGADA PARADA POR 90,PASES EXITOSOS POR 90,PASES FALLIDOS,PASES RASOS EXITOSOS,PASES DIAGONALES EXITOSOS,PASES ELEVADOS EXITOSOS,PASES AÉREOS CORTOS EXITOSOS,CENTROS ALTOS EXITOSOS,CENTROS RASOS EXITOSOS,CÓRNERS EXITOSOS,TIROS LIBRES EXITOSOS,PASES DESDE PRIMER TERCIO.1,PASES DESDE TERCIO MEDIO,PASES DESDE ÚLTIMO TERCIO,PASES EXITOSOS HACIA ÚLTIMO TERCIO,PASES EXITOSOS HACIA ÁREA RIVAL,PASES EXITOSOS A MEDIAPUNTA,PASES EXITOSOS A MEDIOCENTRO,PASES EXITOSOS A BANDA DERECHA,PASES EXITOSOS A BANDA IZQUIERDA,PASES EXITOSOS A PIVOTE,PASES DESDE CARRIL CENTRAL,PASES HACIA CARRIL CENTRAL,PASES DESDE BANDA DERECHA,PASES HACIA BANDA DERECHA,PASES DESDE BANDA IZQUIERDA,PASES HACIA BANDA IZQUIERDA,PASES EN FASE POSESIÓN,PASES EN TRANSICIÓN OFENSIVA,PASES EN JUGADAS BALÓN PARADO,PASES EXITOSOS HACIA ÁREA,PASES EXITOSOS HACIA PRIMER TERCIO,PASES EXITOSOS HACIA TERCIO MEDIO,PASES DESDE LATERAL DERECHO POR 90,PASES DESDE DEFENSA CENTRAL POR 90,PASES DESDE LATERAL IZQUIERDO POR 90,ASISTENCIAS POR 90,ASISTENCIAS PASE RASO,ASISTENCIAS PASE DIAGONAL,ASISTENCIAS PASE ELEVADO,ASISTENCIAS PASE AÉREO CORTO,ASISTENCIAS CENTRO RASO,ASISTENCIAS CENTRO ALTO,ASISTENCIAS DESDE MEDIAPUNTA,ASISTENCIAS DESDE MEDIOCENTRO,ASISTENCIAS DESDE BANDA DERECHA,ASISTENCIAS DESDE BANDA IZQUIERDA,ASISTENCIAS DESDE ÚLTIMO TERCIO,ASISTENCIAS DESDE CARRIL CENTRAL,ASISTENCIAS DESDE BANDA DERECHA/90,ASISTENCIAS DESDE BANDA IZQUIERDA/90,XG CREADA CON PASES,OPONENTES SUPERADOS DESDE MEDIAPUNTA,OPONENTES SUPERADOS DESDE MEDIOCENTRO,OPONENTES SUPERADOS DESDE BANDA DERECHA,OPONENTES SUPERADOS DESDE BANDA IZQUIERDA,OPONENTES SUPERADOS HACIA MEDIAPUNTA,ASISTENCIAS POR CÓRNER,ASISTENCIAS CONTRAATAQUE,ASISTENCIAS EN POSESIÓN,ASISTENCIAS JUGADAS BALÓN PARADO,XG POST TIRO,XG DENTRO ÁREA,XG DESDE ÚLTIMO TERCIO,XG DESDE CARRIL CENTRAL,XG EN POSESIÓN,XG EN CONTRAATAQUE,XG EN JUGADAS BALÓN PARADO,CENTROCAMPISTAS SUPERADOS POR 90,DEFENSAS SUPERADOS PASE RASO,DEFENSAS SUPERADOS PASE DIAGONAL,DEFENSAS SUPERADOS PASE ELEVADO,DEFENSAS SUPERADOS REGATE,OPONENTES SUPERADOS EN POSESIÓN,OPONENTES SUPERADOS EN CONTRAATAQUE,NÚMERO JUGADAS NEUTRAS,NÚMERO JUGADAS REVERSIBLES,NÚMERO PÉRDIDAS,PÉRDIDAS CRÍTICAS POR 90,OPONENTES GANADOS RIVAL TRAS PÉRDIDA,COMPAÑEROS DESPOSICIONADOS TRAS PÉRDIDA,COMPAÑEROS BENEFICIADOS TRAS RECUPERACIÓN,OPONENTES ANULADOS TRAS RECUPERACIÓN,OPONENTES SUPERADOS JUGADAS BALÓN PARADO
AHMED TOUBA,1998-03-13,IZQUIERDA,ROUBAIX,DEFENSA CENTRAL,1187,19.9553,JUPILER PRO LEAGUE,KV MECHELEN,42.77867,0,0,0,0.0,0,0,0,0.0,0,0,0,2.30515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.791986,0,0,5.913212,0,2.716158,0,3.207166,5.692719,3.808509,0,0,0,0,0,0,0,0,0,0.0,0,0,1.909266,6.78075,0,23.007006,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.05256,0,0,0.007675,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.050112,0,0,57.12764,9.872057,0,0,2.55571,0,0,0,0,0,0,33.42468,0,0,0,0,0,1.302911,3.758397,5.8631,21.898928,0,0,6.414331,12.728438,0,43.1464,8.769593,0,0,14.181685,32.773224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.119326,0,0,1.398274,0,0,0,81.33172,4.209405,12.678327,0,8.178392,10.694474,32.042244,11.486815,0
STEPHEN WELSH,2000-01-19,DERECHA,COATBRIDGE,DEFENSA CENTRAL,216,3.536,JUPILER PRO LEAGUE,KV MECHELEN,33.76799,0,0,0,0.0,0,0,0,0.0,0,0,0,1.414023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.038385,0,0,7.918527,0,1.343322,0,0.282805,3.337093,2.828045,0,0,0,0,0,0,0,0,0,0.0,0,0,1.923636,2.658362,0,13.857987,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.04478,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,58.257732,8.201331,0,0,1.979632,0,0,0,0,0,0,27.149235,0,0,0,0,0,2.262436,0.848414,6.2217,28.563257,0,0,19.23071,1.414023,0,39.592636,8.76694,0,0,19.513514,29.97728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.524851,0,0,0.0,0,0,0,80.59929,2.262436,11.594986,0,5.486789,8.134926,27.83136,11.257882,0
JULIEN NGOY,1997-11-02,DERECHA,ANTWERPEN,DEFENSA CENTRAL,18,0.1476,JUPILER PRO LEAGUE,KV MECHELEN,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,6.775168,0,0.0,0,0.0,10.162753,6.775168,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,13.550337,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,13.550337,0,26.761915,7.791444,11.856544,23.713089,0
DAAM FOULON,1999-03-23,IZQUIERDA,MECHELEN,DEFENSA CENTRAL,111,0.9249,JUPILER PRO LEAGUE,KV MECHELEN,101.00705,0,0,0,0.0,0,0,0,0.0,0,0,0,5.406106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.380762,0,0,6.487328,0,5.297985,0,3.243664,8.649771,4.324885,0,0,0,0,0,0,0,0,0,0.0,0,0,2.162443,1.081221,0,30.057951,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,56.223507,15.137098,0,0,2.162443,0,0,0,0,0,0,35.6803,0,0,0,0,0,2.162443,5.406106,7.568549,7.568549,0,0,1.081221,31.355417,0,37.842747,9.730991,0,0,15.137098,33.51786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.049736,0,0,0.0,0,0,0,68.11694,4.324885,21.624426,0,21.83013,28.30303,48.428986,22.385605,0
SANDY WALSH,1995-03-14,DERECHA,BRUSSEL,DEFENSA CENTRAL,204,1.6974,JUPILER PRO LEAGUE,KV MECHELEN,78.17813,0,0,0,0.0,0,0,0,0.0,0,0,0,2.356555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.085024,0,0,2.945694,0,7.364235,0,10.604498,10.957981,8.247943,0,0,0,0,0,0,0,0,0,0.0,0,0,1.178278,2.238728,0,51.84421,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.046743,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,73.05321,10.015359,0,0,1.178278,0,0,0,0,0,0,49.487656,0,0,0,0,0,7.658804,1.767416,13.550192,4.71311,0,0,28.8678,0.589139,0,56.557323,8.837082,0,0,19.44158,38.29402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.922106,0,0,0.471311,0,0,0,88.95995,5.302249,11.193637,0,9.595009,8.941596,28.411217,8.66034,0
JULES VAN CLEEMPUT,1997-04-11,DERECHA,ANTWERPEN,DEFENSA CENTRAL,196,3.2774,JUPILER PRO LEAGUE,KV MECHELEN,61.477844,0,0,0,0.0,0,0,0,0.0,0,0,0,0.915363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.22262,0,0,2.440968,0,7.963169,0,2.440968,9.824895,7.017782,0,0,0,0,0,0,0,0,0,0.0,0,0,1.403556,14.401708,0,32.64886,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.047987,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,56.447376,11.899717,0,0,3.966572,0,0,0,0,0,0,34.173546,0,0,0,0,0,4.881935,1.525605,6.40754,4.881935,0,0,21.053347,0.305121,0,37.22476,11.289475,0,0,13.120201,31.427458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.555214,0,0,3.539403,0,0,0,66.82149,7.322903,17.086773,0,9.379811,11.942735,32.664726,13.458885,0
ZINHO VANHEUSDEN,1999-07-29,DERECHA,HASSELT,DEFENSA CENTRAL,103,1.7344,JUPILER PRO LEAGUE,KV MECHELEN,40.416294,0,0,0,0.0,0,0,0,0.0,0,0,0,1.153104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.169674,0,0,10.377936,0,3.401657,0,1.729656,3.344002,1.153104,0,0,0,0,0,0,0,0,0,0.0,0,0,6.342072,9.051867,0,8.994211,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.054292,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,62.267616,10.377936,0,0,1.729656,0,0,0,0,0,0,20.755873,0,0,0,0,0,1.153104,1.729656,2.88276,38.628986,0,0,18.449665,0.0,0,49.00692,8.071728,0,0,23.06208,29.980705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.374077,0,0,2.594484,0,0,0,90.51866,3.459312,10.377936,0,6.336307,11.044372,27.09564,10.204971,0
GEOFFRY HAIREMANS,1991-10-21,IZQUIERDA,WILRIJK,DEFENSA CENTRAL,3,0.0274,JUPILER PRO LEAGUE,KV MECHELEN,219.33902,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,146.22601,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,36.556503,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,36.556503,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.11301,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
JOSÉ MARSÀ,2002-03-04,IZQUIERDA,ESPLUGUES DE LLOBREGAT,DEFENSA CENTRAL,967,16.1909,JUPILER PRO LEAGUE,KV MECHELEN,60.58258,0,0,0,0.0,0,0,0,0.0,0,0,0,2.285234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.478956,0,0,5.867494,0,6.32711,0,4.879284,4.076364,3.39697,0,0,0,0,0,0,0,0,0,0.0,0,0,2.050535,13.266711,0,31.022982,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.001917,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,57.007336,12.16733,0,0,3.211681,0,0,0,0,0,0,34.27852,0,0,0,0,0,0.80292,4.879284,5.867494,6.855703,0,0,2.655813,21.37003,0,41.38127,9.511517,0,0,13.217302,30.572731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.97931,0,0,2.99551,0,0,0,77.08034,4.508706,15.749589,0,9.010831,14.406119,34.108482,13.132378,0
AZIZ OUATTARA,2001-01-04,DERECHA,ABIDJAN,DEFENSA CENTRAL,86,0.7132,JUPILER PRO LEAGUE,KV MECHELEN,17.946182,0,0,0,0.0,0,0,0,0.0,0,0,0,4.206136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.010227,0,0,4.206136,0,1.402045,0,4.206136,3.364909,2.804091,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,11.777181,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,44.86545,11.216363,0,0,2.804091,0,0,0,0,0,0,29.442953,0,0,0,0,0,2.804091,0.0,8.412272,4.206136,0,0,19.628635,1.402045,0,22.432726,11.216363,0,0,8.412272,22.432726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.309204,0,0,0.0,0,0,0,53.277725,4.206136,14.020454,0,5.832565,12.899522,28.318514,14.86168,0
TOON RAEMAEKERS,2000-09-09,DERECHA,SIN DATOS,DEFENSA CENTRAL,1409,23.5805,JUPILER PRO LEAGUE,KV MECHELEN,70.291405,0,0,0,0.0,0,0,0,0.0,0,0,0,2.035579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.695057,0,0,5.979515,0,5.062885,0,5.046541,5.415489,3.774304,0,0,0,0,0,0,0,0,0,0.0,0,0,2.599605,11.120158,0,30.563591,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.037658,0,0,0.013384,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,60.600895,14.249056,0,0,2.544474,0,0,0,0,0,0,33.75669,0,0,0,0,0,4.66487,1.01779,9.753819,11.916621,0,0,18.913925,0.848158,0,42.153458,11.068463,0,0,14.333872,33.714283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.494652,0,0,2.468352,0,0,0,75.570885,4.876909,17.344833,0,10.32775,15.013397,34.81698,13.792365,0
BAS VAN DEN EYNDEN,2002-01-07,DERECHA,SIN DATOS,DEFENSA CENTRAL,483,8.0274,JUPILER PRO LEAGUE,KV MECHELEN,36.642033,0,0,0,0.0,0,0,0,0.0,0,0,0,0.872011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.793447,0,0,7.100662,0,2.242314,0,1.868595,4.945549,1.494876,0,0,0,0,0,0,0,0,0,4.171452,0,0,1.831348,7.075748,0,9.629496,0,0,0,0,0,0,0,0,0,0.124573,0,0,0,0,0.162795,0,0,0.027245,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,50.825794,9.592123,0,0,1.993168,0,0,0,0,0,0,20.305403,0,0,0,0,0,2.117741,0.747438,4.609202,26.783201,0,0,10.214988,1.370303,0,36.25075,8.595539,0,0,17.066504,24.540886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.372312,0,0,1.283102,0,0,0,75.2421,2.366888,12.332729,0,6.072177,8.573177,37.79707,10.677279,0
RAFIK BELGHALI,2002-06-07,DERECHA,LEUVEN,DEFENSA CENTRAL,49,0.4048,JUPILER PRO LEAGUE,KV MECHELEN,15.317868,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.411872,0,0,2.470624,0,0.98825,0,0.0,21.741491,14.823744,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,2.964749,0,12.35312,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.070842,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,42.00061,12.35312,0,0,2.470624,0,0,0,0,0,0,27.176865,0,0,0,0,0,4.941248,2.470624,9.882496,7.411872,0,0,22.235617,0.0,0,12.35312,14.823744,0,0,2.470624,22.235617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.388371,0,0,0.98825,0,0,0,66.70685,4.941248,24.70624,0,16.844715,10.372668,19.764992,9.882496,0
PETTER NOSA DAHL,2003-10-22,DERECHA,OSLO,DEFENSA CENTRAL,6,0.0462,JUPILER PRO LEAGUE,KV MECHELEN,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
AIHAM OUSOU,2000-01-09,DERECHA,MÖLNDAL,DEFENSA CENTRAL,1326,22.488,JUPILER PRO LEAGUE,RSC CHARLEROI,37.104076,0,0,0,0.0,0,0,0,0.0,0,0,0,1.867659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.185317,0,0,7.381701,0,1.863568,0,3.601914,3.393137,2.490212,0,0,0,0,0,0,0,0,0,1.057828,0,0,1.836532,4.037702,0,14.634579,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.037716,0,0,0.014525,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,39.8434,9.338297,0,0,1.689787,0,0,0,0,0,0,19.9217,0,0,0,0,0,2.579149,1.334042,5.514042,14.185317,0,0,7.248297,2.845957,0,23.968294,9.827446,0,0,8.626807,21.78936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.993836,0,0,0.32017,0,0,0,47.89212,3.157234,11.695105,0,7.190939,12.377956,35.635693,11.295515,0
STELIOS ANDREOU,2002-07-24,DERECHA,NICOSIA,DEFENSA CENTRAL,1307,22.1232,JUPILER PRO LEAGUE,RSC CHARLEROI,38.87734,0,0,0,0.0,0,0,0,0.031641,0,0,0,1.943661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.735665,0,0,6.102192,0,1.862236,0,3.118898,2.820569,1.89846,0,0,0,0,0,0,0,0,0,0.0,0,0,1.374123,6.219717,0,19.147099,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.061784,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,42.48934,9.311494,0,0,2.124467,0,0,0,0,0,0,23.595144,0,0,0,0,0,1.356043,2.395676,6.3282,11.887975,0,0,4.74615,8.000652,0,26.759245,10.079918,0,0,9.989515,24.09236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.353125,0,0,0.551457,0,0,0,52.795265,2.712085,11.255156,0,6.961484,11.201777,38.06457,9.584331,0
ADEM ZORGANE,2000-01-06,DERECHA,SÉTIF,DEFENSA CENTRAL,8,0.0639,JUPILER PRO LEAGUE,RSC CHARLEROI,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0
CHECK KEITA,2003-04-02,DERECHA,CHAMPIGNY-SUR-MARNE,DEFENSA CENTRAL,673,11.3959,JUPILER PRO LEAGUE,RSC CHARLEROI,25.278482,0,0,0,0.0,0,0,0,0.0,0,0,0,1.053013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.425917,0,0,4.82631,0,2.237653,0,2.544781,2.825672,2.281528,0,0,0,0,0,0,0,0,0,0.0,0,0,0.263253,5.142214,0,11.346392,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.008071,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,30.800632,8.424105,0,0,1.404017,0,0,0,0,0,0,14.742183,0,0,0,0,0,1.930524,0.087751,3.597795,8.248602,0,0,9.477118,0.263253,0,20.095,7.722095,0,0,9.038362,15.444191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.073138,0,0,1.061788,0,0,0,42.910282,3.071288,10.53013,0,6.046819,10.761187,31.838198,7.44217,0
MASSAMBA SOW,2004-06-13,DERECHA,SIN DATOS,DEFENSA CENTRAL,141,1.175,JUPILER PRO LEAGUE,RSC CHARLEROI,18.809603,0,0,0,0.0,0,0,0,0.0,0,0,0,0.851036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.765544,0,0,7.659326,0,0.0,0,0.851036,6.042357,3.404145,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,6.809141,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.062746,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,38.29663,10.212435,0,0,0.0,0,0,0,0,0,0,17.871761,0,0,0,0,0,0.0,5.106217,3.404145,10.212435,0,0,0.851036,6.80829,0,13.61658,16.16969,0,0,9.361399,17.871761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.638212,0,0,0.0,0,0,0,51.91321,1.702073,14.467616,0,6.303828,5.897764,41.76886,9.531606,0
